Bransje_ID,Erfaring,Struktur,Driv,Samarbeid,Ekstroversjon,Skill_Match,Jobb_Hopping,IQ,Hired,Flight_Risk,Markedsverdi
1,19,9,1,8,8,35,5,90,1,1,1683597
1,22,2,3,2,9,59,1,113,1,0,1781865
4,20,6,6,4,7,65,5,101,1,1,1176149
1,1,9,1,3,7,50,0,110,0,0,1014045
0,19,1,2,7,7,95,5,143,1,1,1229837
1,8,2,6,4,8,64,0,109,1,0,1026526
2,2,1,1,6,3,78,5,101,1,1,795333
0,25,9,10,2,7,46,2,139,1,0,1108733
0,13,7,6,6,1,87,4,117,1,1,1431656
4,0,8,10,10,5,84,4,125,0,1,588264
2,17,7,5,10,10,84,5,97,1,1,1096761
4,21,3,7,3,5,59,4,90,1,0,1142918
2,6,4,10,6,4,31,1,106,1,0,669669
0,0,3,5,5,10,26,1,141,1,0,1138308
2,7,1,7,3,7,71,3,129,1,0,1017223
0,12,7,8,8,7,68,5,143,1,1,1432127
0,20,4,5,8,1,66,0,112,1,0,1301129
2,18,6,10,7,2,38,5,112,1,1,1203580
4,23,10,1,8,3,94,5,96,1,1,1100282
1,3,4,10,8,6,63,4,86,1,1,695440
0,2,7,3,7,2,58,2,135,1,1,783349
4,24,8,4,2,7,78,0,123,1,0,1006387
3,8,9,3,1,5,95,1,121,1,0,961287
4,21,4,1,4,3,80,3,84,1,0,1106480
2,12,9,7,6,6,87,5,93,1,1,1054887
3,1,4,7,5,4,32,2,98,1,1,915278
2,7,9,8,3,7,20,3,107,0,0,937690
3,13,8,2,4,9,60,5,116,1,1,1170170
3,14,4,10,2,6,60,3,125,1,1,1239409
3,20,10,8,2,2,33,4,95,1,1,1284615
3,5,5,6,6,8,28,5,123,1,1,701365
0,10,2,6,6,4,46,2,114,1,1,1360722
1,14,1,10,1,5,26,3,95,1,1,802654
0,1,2,7,1,3,98,4,129,1,1,1003306
3,0,5,7,4,3,87,1,107,1,0,722921
2,14,10,2,9,8,84,3,91,1,0,1171129
3,22,2,3,2,10,99,5,113,0,1,1496761
3,5,4,2,3,4,29,1,108,0,0,1161619
3,15,1,8,9,4,63,4,133,0,1,1283807
0,6,1,8,8,7,77,4,107,1,1,1314415
4,24,10,4,4,10,78,4,87,1,0,1133151
2,11,7,6,8,4,82,2,96,1,0,847215
0,12,9,9,9,9,23,1,113,1,0,1300321
3,20,6,3,2,6,23,1,137,1,0,1292048
1,24,3,7,8,2,85,4,106,1,1,1732962
3,4,2,3,6,9,52,4,129,1,1,1176491
4,22,10,2,7,10,92,3,85,1,0,988789
3,5,1,10,6,4,54,1,138,1,0,1018413
4,3,7,5,10,5,36,1,124,1,0,725529
1,12,1,3,9,6,50,1,85,0,0,1671391
2,6,4,9,9,1,26,3,108,1,0,713442
0,7,10,5,3,10,82,4,112,1,1,922181
0,8,6,3,7,6,54,3,137,1,1,869776
2,0,4,10,4,10,93,2,119,1,0,716568
0,12,5,3,10,8,100,3,101,1,1,1035974
2,5,6,9,5,1,96,4,124,1,1,824676
1,23,1,2,3,6,26,5,111,1,1,987416
2,16,7,1,2,10,57,4,131,0,0,1207440
3,10,3,9,8,5,87,4,131,1,1,1290551
2,19,5,10,4,10,33,2,112,0,0,860043
2,21,1,3,1,8,100,4,99,0,0,1175432
3,24,9,3,7,7,72,0,107,1,0,1079016
2,8,9,5,7,10,62,1,127,1,0,646339
3,24,7,7,9,7,64,0,123,1,0,1048487
2,5,10,7,5,10,87,2,99,1,0,994312
1,23,5,5,5,6,90,4,94,1,1,1377129
2,21,10,1,10,10,91,4,131,1,0,1306793
4,17,9,8,10,8,50,2,122,1,0,961596
3,13,4,6,2,9,83,4,113,1,1,1231255
4,4,10,4,6,2,54,3,85,1,0,867334
3,16,2,4,2,7,62,3,133,0,1,1307791
4,16,8,3,8,2,40,4,103,1,0,1056811
0,14,9,10,4,6,34,1,139,1,0,1000655
2,20,2,8,1,2,54,4,124,0,0,1189847
1,14,3,6,8,7,31,1,102,1,0,1620434
1,2,3,6,7,5,60,3,90,0,1,687218
3,7,10,8,7,2,91,2,99,1,1,1089260
2,7,5,2,1,6,76,1,120,0,0,1031214
4,0,1,7,7,3,67,0,98,0,0,610654
4,0,3,6,4,4,85,4,80,0,1,554566
4,24,8,7,10,6,25,1,101,1,0,1245623
4,20,9,9,2,2,41,4,121,1,0,907056
2,16,10,7,3,5,73,1,132,1,0,1149440
3,20,4,2,6,1,37,5,132,1,1,1469411
2,3,3,9,1,4,38,4,91,0,1,815025
1,11,10,7,5,10,89,5,92,1,1,813042
2,14,9,4,8,9,91,2,134,1,0,952827
1,21,1,10,10,10,71,5,103,1,1,1768796
3,25,3,10,10,8,47,3,125,0,0,1492869
1,2,3,7,1,2,29,4,123,0,1,566426
0,21,6,1,7,4,27,1,147,1,0,1131532
0,23,1,7,3,8,97,0,103,1,0,1502246
2,2,9,4,10,8,98,1,131,1,0,857196
3,13,1,3,4,8,53,4,128,0,1,1196236
4,13,3,4,7,7,47,0,83,1,0,1048148
4,3,2,10,4,8,39,0,89,0,0,851385
2,17,4,5,6,7,65,4,112,0,0,977078
2,14,10,3,2,1,64,3,130,1,0,1063972
2,11,5,7,6,1,82,5,91,1,1,715884
0,21,9,6,3,1,62,3,142,1,1,1051516
3,6,9,6,10,4,75,5,132,1,1,803208
1,1,2,5,3,10,85,3,127,1,1,839050
2,23,6,9,9,6,86,1,111,1,0,917736
0,11,3,1,7,8,58,5,117,1,1,1083811
3,3,7,3,10,10,84,3,106,1,1,997149
3,16,8,1,2,2,73,4,128,1,1,1316374
3,7,7,7,1,8,63,5,122,1,1,1224264
0,25,10,6,4,10,64,3,112,1,0,1425179
1,16,2,5,8,5,65,3,105,1,1,1743741
3,24,8,7,2,9,86,4,126,1,1,1558838
3,0,7,3,3,6,87,5,108,1,1,553706
1,0,6,6,6,10,44,1,109,1,0,1309936
3,4,7,7,4,8,77,1,101,1,0,1103838
2,23,1,3,1,1,54,3,109,0,0,935663
3,4,3,4,7,10,40,5,106,0,1,973570
3,16,10,1,9,1,93,4,116,1,1,903358
2,10,5,2,3,3,95,3,122,1,0,789294
2,5,9,6,3,8,83,3,109,1,0,880845
0,20,6,6,9,1,84,4,102,1,1,1390755
0,14,3,8,7,1,81,2,140,1,0,1378230
3,16,8,2,6,8,36,2,107,1,0,1378854
2,4,7,8,5,2,92,0,100,1,0,776087
1,10,9,5,10,2,53,5,124,0,1,852056
1,5,9,8,6,1,86,3,106,1,1,967051
2,9,1,4,5,8,69,0,101,0,0,876861
0,17,9,5,7,1,47,3,134,1,1,1444981
1,5,8,4,10,3,27,5,128,0,1,1502458
1,14,5,9,6,9,37,2,93,1,0,1363929
2,12,6,4,5,4,44,5,102,1,1,1057964
1,16,5,7,4,10,35,2,90,1,0,1263019
2,19,3,4,9,2,99,0,95,1,0,1185979
1,11,2,7,8,7,79,2,122,1,1,1447502
1,6,6,2,4,2,82,0,120,0,0,1499996
3,0,7,3,5,2,21,5,106,1,1,1059547
1,18,4,3,3,3,70,2,116,1,0,940447
1,17,2,7,6,6,25,3,122,1,1,1217514
0,12,3,10,6,2,39,1,118,1,0,977663
2,20,9,10,2,10,34,4,110,1,0,1183458
1,13,3,8,1,5,26,0,119,1,0,966918
3,8,5,8,7,10,43,2,129,1,1,1172517
4,18,1,8,2,2,63,3,93,1,0,1001415
0,4,2,4,10,1,91,4,107,1,1,829065
4,14,1,7,4,4,96,1,109,1,0,795392
3,20,4,1,10,2,58,4,127,0,1,1337819
2,2,1,8,4,6,27,4,128,0,1,639854
0,10,4,4,1,7,81,2,130,1,1,1047317
4,15,4,5,9,5,78,1,99,1,0,782057
3,23,6,7,8,6,36,5,104,1,1,1349691
4,25,4,5,10,8,92,1,111,1,0,1032836
0,19,8,3,9,3,98,2,149,1,0,1208022
1,3,8,8,1,7,37,4,86,1,1,1329267
2,8,1,5,5,4,67,3,103,1,0,916001
4,2,4,10,1,5,82,2,86,0,0,833579
2,6,7,9,9,2,25,2,92,1,0,974548
1,25,3,6,7,7,76,1,110,1,0,1187502
0,3,9,7,6,4,96,5,102,1,1,934664
3,21,8,4,8,1,28,2,108,1,0,1373325
3,6,1,4,6,7,41,4,111,0,1,827378
0,16,8,8,9,9,48,0,127,1,0,1119478
1,4,2,10,7,1,55,3,115,0,1,1152543
0,22,10,6,9,3,50,1,134,1,0,1365165
3,5,5,7,9,5,49,2,138,1,1,756376
3,7,5,9,2,2,49,1,121,1,0,1182578
1,14,7,9,5,6,85,3,109,1,1,1607149
4,10,2,1,8,9,45,3,109,0,0,888527
3,20,5,2,8,2,40,0,120,0,0,1341630
3,21,7,10,2,1,29,2,122,1,0,1501729
1,1,8,1,6,6,24,3,129,0,1,1182630
4,1,7,5,8,6,41,2,84,0,0,773526
4,18,1,4,3,2,66,1,104,0,0,1141731
1,5,4,10,6,10,73,1,118,1,0,1385985
4,14,3,4,3,10,92,3,118,1,0,851625
1,8,8,7,2,7,64,5,100,1,1,1043632
1,21,4,3,5,9,77,0,122,1,0,964879
1,15,4,7,4,2,80,3,86,1,1,1740187
1,10,2,4,4,1,59,1,96,0,0,746411
1,12,10,1,10,1,64,2,93,0,0,752317
0,6,5,4,9,5,81,2,103,1,1,786960
2,10,4,6,7,1,43,3,90,1,0,773230
1,15,6,6,5,1,63,1,85,1,0,1040541
4,21,2,3,2,2,34,5,120,1,1,1008581
0,21,7,9,1,4,91,1,128,1,0,1322935
0,25,7,7,3,10,58,5,121,1,1,1156016
4,8,8,1,5,2,64,4,117,1,1,726729
3,24,6,2,4,3,41,5,115,1,1,1399227
4,3,1,9,2,4,31,4,118,0,1,555954
4,9,3,8,5,6,50,3,84,0,0,675530
3,0,4,3,7,1,39,0,127,0,0,1036391
0,21,7,6,6,7,49,2,122,1,0,1265910
0,9,6,5,4,9,63,3,144,1,1,1089435
1,25,4,1,10,1,79,0,101,1,0,1501091
1,21,8,2,3,1,29,5,130,1,1,1620127
4,21,8,7,8,4,94,2,116,1,0,949323
3,25,5,7,4,3,64,5,121,1,1,1136534
4,0,5,9,10,5,74,1,109,1,0,762857
4,14,9,10,10,3,42,3,116,1,0,1042728
4,9,8,10,10,3,24,4,88,1,1,960296
1,13,2,1,7,9,20,4,112,1,1,1550275
0,21,5,6,8,4,80,4,141,1,1,1461270
2,21,3,6,2,7,29,5,108,0,1,1285450
2,12,2,9,4,1,40,1,131,0,0,936868
4,3,1,3,10,9,91,3,83,0,0,645097
0,10,2,3,8,8,28,0,130,0,0,1109612
3,18,6,6,8,8,88,0,102,1,0,1060638
4,11,7,2,10,7,57,0,104,1,0,802904
2,3,4,4,6,4,23,1,125,0,0,924528
0,24,1,1,7,2,95,0,110,1,0,1470339
4,4,1,5,3,2,31,5,81,0,1,659114
0,19,1,4,7,1,66,3,122,1,1,1109305
0,18,6,2,7,8,75,0,126,1,0,1069319
1,7,7,8,6,6,77,1,114,1,0,783543
0,19,4,3,7,4,86,3,106,1,1,1462327
2,0,1,9,8,2,33,5,103,1,1,842030
3,0,1,10,7,5,36,4,118,0,1,1001444
3,13,7,8,7,8,58,2,136,1,0,1142861
4,8,2,8,4,7,54,5,89,0,1,901412
4,14,3,2,3,10,38,1,80,0,0,770003
1,3,6,2,8,7,42,4,85,0,1,902939
4,22,10,9,10,6,26,2,89,1,0,1117151
2,11,1,3,3,10,55,5,127,0,1,1009419
0,23,8,2,3,4,25,0,123,1,0,1497686
0,15,1,3,1,4,45,5,149,1,1,1187298
0,6,8,6,7,4,35,2,142,1,1,1315192
4,9,6,2,3,7,69,2,119,1,0,658757
2,4,6,5,1,7,57,0,120,1,0,836781
1,12,9,5,4,4,80,0,103,0,0,1011958
0,24,3,9,1,1,79,2,124,1,0,1459016
4,7,10,4,3,4,20,0,118,1,0,614752
3,15,5,6,10,5,55,4,104,1,1,1280612
4,13,5,6,1,8,72,5,101,0,1,824252
0,19,1,7,8,10,21,2,143,1,0,1373675
1,14,4,8,8,7,50,1,91,1,0,1615957
2,12,9,7,9,3,51,1,135,1,0,862368
0,14,8,4,4,2,60,1,114,1,0,1293362
4,23,2,3,9,9,91,2,118,1,0,1191216
4,18,6,8,3,8,63,5,96,1,1,897253
0,11,7,3,8,4,48,5,145,1,1,912846
4,18,9,7,6,1,89,1,103,1,0,849391
2,2,8,6,1,5,84,1,127,1,0,823282
4,3,8,2,10,7,60,1,105,0,0,578395
1,14,7,7,4,8,60,0,112,1,0,1719450
2,2,7,3,8,1,23,3,100,1,0,692234
0,17,3,10,7,2,42,1,136,1,0,1378028
1,0,5,4,8,3,68,0,118,0,0,933074
4,0,8,3,9,8,56,2,109,0,0,681203
1,7,10,9,3,1,48,0,122,1,0,1326413
1,19,1,2,4,8,82,5,89,1,1,1727431
2,10,4,4,5,8,30,5,102,1,1,865064
4,9,9,6,1,9,97,4,101,1,1,774801
0,21,1,1,6,7,40,2,109,0,0,1287918
3,15,5,4,1,1,27,4,132,1,1,1260472
1,8,6,7,4,2,59,2,85,1,1,1277443
3,2,8,1,6,3,40,4,125,1,1,702850
1,22,4,9,1,6,46,4,126,1,1,1546265
4,2,3,5,5,5,59,5,83,0,1,546305
4,10,4,2,4,6,36,3,125,1,0,970350
4,10,9,2,5,5,75,0,100,1,0,655699
0,14,10,1,1,3,40,3,100,0,1,1069890
1,17,4,9,3,1,30,3,105,1,1,1269531
3,8,7,2,4,6,58,0,113,1,0,1237458
2,2,3,5,4,7,33,5,123,1,1,609793
4,7,8,7,7,7,54,1,120,0,0,933159
0,10,5,9,7,7,59,0,114,1,0,1341162
0,1,9,4,10,1,68,1,143,1,0,1097129
4,22,3,9,1,6,67,5,88,1,1,1148328
0,17,6,9,10,10,27,4,112,1,1,946688
0,20,9,8,5,4,42,2,145,1,0,1183005
4,18,2,6,9,2,66,5,84,1,1,1036950
2,19,9,9,2,6,39,3,133,1,0,975335
3,18,6,8,4,3,51,3,120,1,1,1219607
4,22,8,9,6,8,66,1,104,1,0,1134312
2,22,2,9,9,1,28,0,102,1,0,998303
2,21,10,9,3,9,97,4,96,1,0,1212737
2,3,8,6,9,3,46,5,121,1,1,734615
1,4,1,1,5,9,95,0,125,1,0,1196121
2,1,1,7,3,9,92,1,105,1,0,784973
3,25,2,7,8,5,41,4,111,0,1,1483133
2,15,8,8,2,9,93,3,103,0,0,830266
0,2,8,3,5,7,69,3,101,1,1,1235131
1,17,6,4,2,3,88,0,86,0,0,1510942
0,10,9,4,3,7,86,1,116,1,0,1357399
4,24,1,8,2,6,81,0,93,1,0,1192749
4,16,7,5,10,10,52,5,114,1,1,930530
1,13,7,7,5,7,79,1,87,1,0,952894
2,0,4,8,10,5,94,0,90,1,0,593628
1,3,3,3,1,7,83,3,87,0,1,968217
1,2,10,6,8,4,36,0,110,1,0,1416954
0,13,4,4,4,2,69,2,100,1,0,893724
4,19,2,9,8,6,46,4,92,1,0,996256
0,18,2,6,5,8,59,0,131,1,0,1059369
0,10,9,6,5,9,80,5,116,1,1,806223
0,11,2,7,10,4,89,1,102,1,0,1192041
4,25,2,8,2,4,62,4,105,1,0,961386
2,24,1,1,8,10,88,3,133,1,0,1144353
4,3,9,9,3,4,49,5,102,1,1,568488
2,7,3,3,3,4,81,1,113,1,0,596022
1,14,5,1,10,7,41,5,89,1,1,1207011
1,24,5,7,3,3,99,4,110,1,1,1052002
3,5,7,7,7,2,59,0,100,1,0,918927
0,2,8,10,10,2,71,1,126,1,0,658533
2,24,4,5,1,9,85,1,119,0,0,1298463
3,1,3,10,4,4,81,4,129,1,1,679385
1,1,1,9,6,8,70,0,108,1,0,1500627
0,20,2,9,7,10,37,3,133,1,1,1352168
3,9,2,9,6,4,49,5,138,1,1,789654
3,1,4,8,9,8,91,2,131,1,1,898448
3,25,7,1,6,2,30,3,111,1,0,1306624
3,3,1,4,2,10,45,5,103,0,1,622540
1,20,10,1,7,3,91,2,127,0,0,1226198
0,3,10,7,8,7,56,2,112,1,1,780771
0,5,8,2,9,5,83,5,109,1,1,1298633
0,15,7,6,2,1,28,2,143,1,0,1253381
3,4,8,8,1,6,57,5,105,1,1,666952
4,10,4,9,2,1,46,3,104,0,0,953504
1,11,4,9,1,10,54,0,90,1,0,1147366
3,8,2,5,4,5,94,2,120,0,1,868077
0,18,1,9,4,5,55,0,140,1,0,1328008
3,2,8,2,6,10,23,1,113,1,0,1085184
2,19,10,10,6,6,37,1,121,1,0,1167648
0,15,8,4,6,3,94,0,121,1,0,994836
3,11,10,7,9,6,42,3,129,1,1,918111
4,10,4,10,10,2,89,5,123,1,1,925596
4,0,2,3,8,8,66,3,97,0,0,537833
0,13,6,1,4,2,50,0,129,0,0,1375473
4,23,2,1,9,10,45,5,108,1,1,1257443
2,2,2,6,3,2,39,4,127,0,1,771427
4,3,2,5,5,1,34,5,107,0,1,741983
2,13,3,7,2,4,29,3,134,0,0,970140
0,12,9,1,2,10,52,3,141,1,1,1040046
4,7,3,2,2,5,96,5,110,0,1,907173
0,17,9,1,6,1,80,1,138,1,0,1040745
4,7,9,3,7,8,82,0,119,1,0,810401
0,0,4,7,3,8,48,3,137,1,1,714666
3,2,8,6,4,6,40,5,122,1,1,1005807
1,18,8,4,1,4,28,3,87,1,1,1530340
4,3,6,10,5,8,79,2,101,0,0,622141
0,15,5,9,1,4,82,0,117,1,0,1363587
3,22,6,2,7,1,97,1,119,1,0,1450570
1,3,2,10,3,10,32,2,85,1,1,1282751
4,19,7,4,5,10,99,2,99,1,0,1055417
4,1,9,10,1,4,45,5,94,1,1,790256
3,25,2,6,7,8,29,0,106,0,0,1502595
3,19,3,3,7,10,97,4,134,0,1,1172290
0,6,6,7,9,4,93,1,150,1,0,1128908
0,22,10,3,4,4,97,2,148,1,0,1620773
3,1,9,10,2,10,68,4,98,1,1,745698
1,1,10,1,6,9,64,0,101,0,0,724627
1,10,10,9,3,3,94,1,119,1,0,1380919
0,17,5,9,10,8,95,1,146,1,0,974054
1,10,7,3,7,3,25,1,106,0,0,1074873
0,20,4,6,4,1,48,0,119,1,0,1413846
1,20,4,2,9,2,55,1,124,1,0,1421504
0,8,1,6,2,8,68,0,143,1,0,1016146
4,25,5,4,3,1,59,5,92,1,0,1176212
0,8,3,3,2,10,46,3,140,1,1,946002
2,16,7,7,2,1,20,5,130,0,1,781259
2,3,7,10,3,2,94,5,114,1,1,688241
3,7,7,5,7,2,43,2,135,1,1,722519
1,9,10,4,6,4,26,3,109,0,1,733537
1,4,7,4,5,9,67,0,125,1,0,1291633
0,21,8,3,5,1,83,0,105,1,0,1064626
0,6,4,3,7,2,31,2,117,1,1,866781
1,16,8,9,10,7,38,3,116,1,1,1011696
0,16,3,3,4,9,39,4,110,1,1,1034829
4,20,1,1,2,2,92,2,123,0,0,1027731
4,2,4,10,7,1,82,2,122,0,0,793721
4,20,10,8,8,7,79,1,82,1,0,1192698
1,20,1,8,7,4,25,2,102,1,0,914238
0,18,7,4,8,3,42,2,149,1,0,1478472
0,24,6,4,7,10,95,3,130,1,0,1609303
4,8,8,3,8,5,79,1,94,1,0,612797
4,17,6,5,4,6,24,3,98,1,0,882835
2,3,6,7,9,2,83,3,128,1,0,821911
4,14,8,7,7,10,66,3,89,1,0,762476
1,19,7,10,9,3,80,3,127,1,1,1401321
4,3,8,10,7,2,61,4,92,0,1,727980
0,14,1,5,9,1,30,5,134,0,1,1350298
3,18,1,10,1,3,35,1,103,0,0,920328
4,6,8,7,6,8,63,1,92,1,0,595183
4,14,1,5,4,7,63,1,110,0,0,962515
0,12,9,1,2,5,50,1,109,0,0,1336333
0,22,6,9,2,5,85,0,131,1,0,1295863
2,6,5,1,4,7,35,3,124,0,0,703989
2,1,6,1,4,10,86,1,111,1,0,598302
3,11,3,10,3,6,42,4,101,0,1,1259843
1,25,4,6,1,7,64,4,88,1,1,1668747
0,12,4,1,7,10,89,4,111,1,1,1437089
4,17,6,7,4,1,24,0,97,1,0,1002169
0,18,1,5,8,5,86,4,130,1,1,1529146
3,18,8,8,8,2,90,1,121,1,0,1170920
4,8,1,1,6,10,91,4,123,0,1,833695
0,9,9,6,6,8,83,3,139,1,1,1129753
4,23,8,7,2,10,97,5,109,1,1,984240
0,19,9,2,4,7,47,3,135,1,1,1383213
4,10,7,10,4,7,100,0,116,1,0,715786
4,0,10,1,8,7,82,0,111,1,0,579180
1,6,10,2,10,5,51,5,94,0,1,1009035
0,6,3,8,5,8,75,1,119,1,0,735299
1,6,8,4,1,5,40,2,123,0,1,1136212
0,25,4,9,8,10,79,3,109,1,0,1566937
0,13,2,1,3,8,50,5,150,1,1,1415196
1,23,5,1,7,10,21,4,111,1,1,1921117
4,24,6,5,4,2,36,1,104,1,0,1025799
3,25,7,3,10,5,100,1,96,1,0,1188800
3,11,9,10,9,8,88,3,131,1,1,950900
2,1,6,5,9,2,66,2,113,1,0,781139
2,9,8,8,7,8,96,1,107,1,0,665346
0,20,6,5,4,1,93,4,140,1,1,1526415
1,6,1,9,8,5,55,1,125,1,0,1214497
0,7,10,9,4,2,94,3,107,1,1,1260548
0,17,3,8,8,9,62,4,130,1,1,1076713
1,11,2,10,10,3,89,0,113,1,0,844180
2,12,2,2,7,10,23,4,122,0,0,855550
2,25,4,9,9,4,74,2,132,1,0,1272365
0,23,8,5,10,5,54,4,144,1,1,1502094
4,12,9,9,1,8,85,4,118,1,0,784177
2,3,7,8,9,8,48,0,97,1,0,783386
1,3,9,10,6,10,28,0,105,1,0,1529949
4,9,9,8,2,4,73,2,121,1,0,735649
1,14,8,3,2,2,49,1,101,0,0,873492
3,20,1,10,4,10,63,3,99,0,1,1011188
2,25,3,3,6,5,20,3,101,0,0,1357284
3,24,7,6,7,2,23,1,115,1,0,1180305
4,5,6,7,1,7,74,1,93,0,0,739065
1,13,1,6,7,4,37,0,102,1,0,1552439
3,7,10,8,3,4,28,1,125,1,0,1088529
4,0,10,8,8,5,36,5,81,0,1,562703
0,14,7,3,7,2,26,4,104,0,1,1253684
1,11,8,9,7,6,39,1,104,1,0,1526527
4,5,9,5,4,9,96,2,96,1,0,832756
0,13,4,3,6,4,47,2,116,1,0,1039912
0,14,7,5,3,1,39,1,144,1,0,1003338
0,17,7,9,1,3,38,3,130,1,1,1535616
0,11,3,9,5,10,21,0,105,1,0,855402
3,20,8,8,6,3,51,2,124,1,0,1058321
1,17,4,10,5,10,73,1,110,1,0,1404817
2,7,5,5,4,9,79,5,135,1,1,802928
2,7,5,10,6,4,36,0,133,1,0,1035942
4,12,8,6,5,1,58,2,121,1,0,804046
2,5,3,3,2,5,93,3,106,1,0,733323
3,4,1,8,5,4,38,2,137,0,1,798536
4,22,4,9,9,10,30,1,94,1,0,1177456
1,9,10,5,7,2,68,1,122,1,0,1633732
0,21,5,8,1,10,56,0,130,1,0,1485725
4,0,1,9,7,2,87,3,89,0,0,491813
2,23,5,6,10,3,22,0,105,1,0,1237306
2,20,3,7,6,10,48,1,120,1,0,1208537
3,17,6,7,8,4,29,3,101,1,1,1358237
3,23,10,5,3,2,31,1,118,1,0,1232969
0,16,10,1,2,5,99,0,145,1,0,1312669
2,6,1,5,2,8,82,1,116,0,0,895428
2,9,8,4,9,9,80,2,115,1,0,888643
0,13,7,10,5,3,50,5,133,1,1,1124795
2,21,3,10,6,7,31,0,106,0,0,1312908
4,19,2,2,8,8,56,3,80,1,0,874320
2,0,7,3,4,8,30,0,99,0,0,497889
1,0,10,10,9,10,49,1,107,1,0,912091
1,1,7,6,7,8,80,0,124,1,0,805315
0,2,7,2,7,7,26,5,133,0,1,1136940
2,15,10,4,5,7,82,3,117,1,0,1010754
4,0,5,7,2,7,47,5,109,0,1,694018
4,7,4,9,2,9,95,4,125,0,1,636194
4,15,7,3,1,7,98,3,96,1,0,978831
1,24,8,4,2,9,66,0,126,1,0,1354036
0,0,4,9,3,10,43,0,112,1,0,1071158
1,7,1,6,1,10,32,0,93,1,0,1626017
2,6,2,6,3,7,44,2,94,0,0,631508
0,7,1,7,6,2,30,2,104,1,1,1141796
0,20,3,5,8,2,74,5,108,1,1,1589927
2,10,6,1,6,4,90,0,100,1,0,834578
2,9,6,5,9,4,77,5,112,1,1,767580
1,16,3,2,5,4,81,4,106,0,1,920431
1,9,2,3,5,1,99,1,129,0,0,970587
0,1,8,2,9,4,50,0,127,1,0,855870
3,15,3,9,1,8,33,5,124,1,1,1051205
4,19,9,10,2,9,33,5,86,1,1,831021
3,7,9,1,6,6,75,2,118,1,1,777410
1,14,5,10,10,9,72,0,126,1,0,1736077
1,15,7,6,1,5,68,2,99,1,0,969059
1,4,8,5,4,7,83,2,86,0,1,1204031
4,20,10,4,10,10,78,5,102,1,1,1061205
0,3,4,4,7,2,28,1,139,1,0,755680
2,17,8,4,3,3,22,5,96,0,1,792536
3,23,4,9,1,9,67,3,137,1,1,1326054
4,13,10,9,2,5,27,4,107,1,0,909696
0,17,4,6,2,5,69,5,131,1,1,978666
2,1,7,1,3,3,24,4,106,1,1,750910
1,11,5,2,9,2,55,4,115,0,1,910876
1,13,2,5,4,8,27,2,97,1,0,942376
3,15,3,10,5,8,84,0,115,0,0,988788
3,1,7,8,10,2,70,0,119,1,0,774464
1,17,2,3,2,4,44,1,103,1,0,1206767
2,8,3,4,10,3,32,4,94,1,1,709751
3,25,6,5,6,8,90,3,132,1,0,1083362
4,16,2,2,8,3,92,5,90,0,1,1088204
2,0,10,6,4,7,52,3,132,1,0,830454
0,25,5,9,5,7,86,3,114,1,0,1631434
0,21,2,6,3,2,64,4,115,1,1,1161616
0,17,8,9,10,3,98,0,123,1,0,1323139
2,4,1,9,1,4,78,4,118,0,1,883795
3,4,1,4,3,8,38,3,134,0,1,707261
4,5,7,6,7,7,58,4,94,1,1,764537
2,21,1,5,9,5,64,1,102,1,0,937135
0,14,3,4,6,5,24,3,134,1,1,1303421
2,5,3,2,6,8,44,0,107,1,0,703175
3,2,1,3,8,6,42,2,122,0,1,1015524
4,11,5,4,6,2,91,4,105,1,1,808171
4,25,9,5,3,2,86,4,88,1,0,1065143
3,6,10,4,8,5,56,5,132,1,1,1163187
3,9,7,1,8,3,37,3,136,1,1,757108
1,3,9,1,4,8,30,1,128,0,0,1133044
3,17,3,9,10,5,47,1,119,0,0,1413034
2,9,7,7,5,4,32,3,102,1,0,827238
3,4,6,6,3,6,64,3,98,1,1,1168347
0,24,10,9,4,1,21,2,130,1,0,1638072
4,18,2,6,2,6,26,4,85,1,0,1027002
2,7,2,6,8,10,80,5,116,1,1,722990
3,10,2,2,5,8,48,3,124,0,1,1009320
2,22,1,8,3,2,66,1,128,0,0,1147021
4,13,9,7,9,6,79,2,113,1,0,977669
3,3,5,3,8,5,92,5,102,1,1,854643
0,2,2,4,2,3,37,0,146,1,0,1043702
2,17,2,9,8,10,32,5,128,0,1,944161
0,9,6,7,1,5,51,5,115,1,1,1194726
1,15,3,3,6,5,68,1,101,1,0,804078
3,16,7,1,8,9,58,3,113,1,1,955765
4,24,4,10,10,5,24,0,96,1,0,1040279
3,21,10,8,2,1,82,2,99,1,0,1387211
4,18,1,10,2,4,88,5,94,0,1,819636
2,23,2,3,6,4,28,1,127,0,0,1206499
4,6,7,6,10,10,92,1,117,0,0,842192
0,25,8,4,2,7,72,3,135,1,0,1536905
0,11,5,7,7,3,75,1,129,1,0,1260138
0,19,2,6,6,5,72,5,103,1,1,983532
3,11,3,9,9,4,72,1,95,1,0,864035
4,8,3,4,10,10,100,3,118,1,0,753494
2,14,9,5,10,5,54,1,95,1,0,1122189
0,24,5,4,2,8,74,3,101,1,0,1325795
2,7,3,3,7,9,65,2,96,1,0,837869
2,18,6,1,9,8,92,5,116,1,1,887082
2,17,3,3,4,5,72,1,106,0,0,1005152
3,14,3,3,1,10,22,4,131,1,1,1011819
0,1,6,8,8,9,97,4,134,1,1,929380
1,12,8,6,6,10,85,1,130,1,0,1002133
